,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,location,language,profileImageURL
2750,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 18:59:55,FALSE,NA,982332090371813376,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",beaxtae,3665,TRUE,FALSE,NA,NA,taehyung,en,http://pbs.twimg.com/profile_images/983900300476956673/FiMvRMor_normal.jpg
2751,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 18:59:08,FALSE,NA,982331893256458241,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",clhkookie,3665,TRUE,FALSE,NA,NA,euphoria,en,http://pbs.twimg.com/profile_images/983021045060947968/aiF_vo2x_normal.jpg
2752,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 18:57:55,FALSE,NA,982331585990098945,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",btsbobo1,3665,TRUE,FALSE,NA,NA,,es,http://pbs.twimg.com/profile_images/863578796447866880/fDajfxQE_normal.jpg
2753,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 18:56:59,FALSE,NA,982331350954008579,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Scorin_,3665,TRUE,FALSE,NA,NA,,de,http://pbs.twimg.com/profile_images/944927470385549312/XmlCmhlp_normal.jpg
2754,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 18:56:42,FALSE,NA,982331280829317120,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",brxndonshands,3665,TRUE,FALSE,NA,NA,ARGENTINA,es,http://pbs.twimg.com/profile_images/983177074839048192/x7wt81Nj_normal.jpg
2755,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 18:56:40,FALSE,NA,982331270792441856,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",YooMinSuga,3665,TRUE,FALSE,NA,NA,"Puerto Montt, Chile",es,http://pbs.twimg.com/profile_images/981604929948274690/Y4qCcMfS_normal.jpg
2756,Go To Sleep by Bearson #Spotify #NowPlaying https://t.co/2SnlKxPQgS,FALSE,1,NA,2018-04-06 18:55:18,FALSE,NA,982330925533966337,NA,"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>",ModulationWheel,1,FALSE,FALSE,NA,NA,"Tokyo, Japan",ja,http://pbs.twimg.com/profile_images/977924666286227456/l7DV4334_normal.jpg
2757,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 18:55:07,FALSE,NA,982330881602981889,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",uttsaida,3665,TRUE,FALSE,NA,NA,,en,http://pbs.twimg.com/profile_images/981997050337296385/SD_V2apd_normal.jpg
2758,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 18:54:15,FALSE,NA,982330664463863808,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CoxinhaFrita_,3665,TRUE,FALSE,NA,NA,ongniel is science ,pt,http://pbs.twimg.com/profile_images/981334587543638016/uLgTyPOM_normal.jpg
2759,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 18:54:06,FALSE,NA,982330625079341056,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MaHa_242000,3665,TRUE,FALSE,NA,NA,"Toronto, Ontario",en,http://pbs.twimg.com/profile_images/982470642619609088/xhI7qJVV_normal.jpg
2760,"RT @kookceptional: [trans] S Cawaii May Edition—about Suga and his love for sleep

@BTS_twt #MTVBRKPOPBTS #PremiosMTVMiaw https://t.co/lxpX…",FALSE,0,NA,2018-04-06 18:53:22,FALSE,NA,982330438885740544,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",hangsangJhope,210,TRUE,FALSE,NA,NA,VHope ,en,http://pbs.twimg.com/profile_images/981963880900546565/Ca5q1DX__normal.jpg
2761,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 18:53:14,FALSE,NA,982330408493768704,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",bibimbear,3665,TRUE,FALSE,NA,NA,Republic of the Philippines,en,http://pbs.twimg.com/profile_images/980445445200658433/NcStQRCl_normal.jpg
2762,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 18:52:57,FALSE,NA,982330336251084801,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",texturedclouds,3665,TRUE,FALSE,NA,NA,"Kingsport, TN",en,http://pbs.twimg.com/profile_images/980462786835898368/oJrHvGC__normal.jpg
2763,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 18:52:44,FALSE,NA,982330281569980418,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",legros_lucie,3665,TRUE,FALSE,NA,NA,Réunion,fr,http://pbs.twimg.com/profile_images/903331574585991168/9upuRcTF_normal.jpg
2764,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 18:52:30,FALSE,NA,982330221318868992,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",chimxmadeh,3665,TRUE,FALSE,NA,NA,,es,http://pbs.twimg.com/profile_images/847530843027288064/I4-CwqnF_normal.jpg
2765,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 18:52:24,FALSE,NA,982330197784649731,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",MinYukiegi,3665,TRUE,FALSE,NA,NA,The Upside Down,pt,http://pbs.twimg.com/profile_images/954723481706553345/DafSv-cE_normal.jpg
2766,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 18:51:45,FALSE,NA,982330033329991685,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",__AshleyWinter,3665,TRUE,FALSE,NA,NA,,en,http://pbs.twimg.com/profile_images/980487923836403712/_y47eiv9_normal.jpg
2767,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 18:51:37,FALSE,NA,982330001952526336,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tinamoodboards,3665,TRUE,FALSE,NA,NA,,es,http://pbs.twimg.com/profile_images/978464130016448512/TNsmjEuG_normal.jpg
2768,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 18:51:22,FALSE,NA,982329939302199296,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",meokjjin,3665,TRUE,FALSE,NA,NA,"Chicago, IL",en,http://pbs.twimg.com/profile_images/984457065228795905/_KRMZjPy_normal.jpg
2769,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 18:50:23,FALSE,NA,982329691091689472,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",hangsangJhope,3665,TRUE,FALSE,NA,NA,VHope ,en,http://pbs.twimg.com/profile_images/981963880900546565/Ca5q1DX__normal.jpg
2770,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 18:50:05,FALSE,NA,982329615061606400,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bts_CGVabe,3665,TRUE,FALSE,NA,NA,"Daegu, Republic of Korea",en,http://pbs.twimg.com/profile_images/983110184884195329/ZJUaMxiA_normal.jpg
2771,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 18:49:58,FALSE,NA,982329584099233792,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",seokplanet,3665,TRUE,FALSE,NA,NA,hell,en,http://pbs.twimg.com/profile_images/981899458022707201/MLjjsnXc_normal.jpg
2772,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 18:49:40,FALSE,NA,982329510438756353,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Light70613,3665,TRUE,FALSE,NA,NA,Home,en,http://pbs.twimg.com/profile_images/983696558204960768/69WThJBp_normal.jpg
2773,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 18:49:15,FALSE,NA,982329406109646848,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",honeybun_kookie,3665,TRUE,FALSE,NA,NA,,de,http://pbs.twimg.com/profile_images/982931996950384640/vlEEe0LF_normal.jpg
2774,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 18:49:08,FALSE,NA,982329374832824320,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",annaofBTS,3665,TRUE,FALSE,NA,NA,"Doha, Qatar",en,http://pbs.twimg.com/profile_images/982298596681887744/sGXnHCEZ_normal.jpg
2775,@FightingGameESL I cant sleep :(,FALSE,0,FightingGameESL,2018-04-06 18:48:25,FALSE,982326786309611521,982329195568115712,1096796514,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",gllty,0,FALSE,FALSE,NA,NA,"Toshima-ku, Tokyo",en,http://pbs.twimg.com/profile_images/975811202193543169/WL6VhZt-_normal.jpg
2776,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 18:48:24,FALSE,NA,982329188962226182,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",TayaneTayTay,3665,TRUE,FALSE,NA,NA,"Belo Horizonte, Brasil",pt,http://pbs.twimg.com/profile_images/983113884356800512/fCA31UaY_normal.jpg
2777,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 18:48:01,FALSE,NA,982329094703648768,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",YoInNa2,3665,TRUE,FALSE,NA,NA,,ro,http://pbs.twimg.com/profile_images/942102601281220612/x9s9MrWw_normal.jpg
2778,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 18:47:53,FALSE,NA,982329061061136384,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KookMyBabyAngel,3665,TRUE,FALSE,NA,NA,,en,http://pbs.twimg.com/profile_images/981914581919559681/0thsP5ee_normal.jpg
2779,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 18:47:53,FALSE,NA,982329059953659910,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",vanteflower,3665,TRUE,FALSE,NA,NA,,en,http://pbs.twimg.com/profile_images/958499751627866114/hM3kvKtx_normal.jpg
2780,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 18:47:42,FALSE,NA,982329016244948992,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MeIsForJIMIN,3665,TRUE,FALSE,NA,NA,,en,http://pbs.twimg.com/profile_images/982501936304832512/px9jy9wr_normal.jpg
2781,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 18:47:42,FALSE,NA,982329013296402432,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",hatdiccted,3665,TRUE,FALSE,NA,NA,Curaçao,fr,http://pbs.twimg.com/profile_images/975865044054487041/cdozxsPD_normal.jpg
2782,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 18:47:36,FALSE,NA,982328989434826753,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",Satashia,3665,TRUE,FALSE,NA,NA, 방탄소년단 ��������,en,http://pbs.twimg.com/profile_images/981055462710718464/BXxbk8cl_normal.jpg
2783,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 18:47:07,FALSE,NA,982328869280735232,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lovlycloud,3665,TRUE,FALSE,NA,NA,지민_남준,es,http://pbs.twimg.com/profile_images/982997842653564928/XcbbFWcL_normal.jpg
2784,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 18:46:42,FALSE,NA,982328762304954368,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tropicalilies,3665,TRUE,FALSE,NA,NA,,en,http://pbs.twimg.com/profile_images/982003518188998658/JbUpfQgV_normal.jpg
2785,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 18:45:54,FALSE,NA,982328560227618816,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jkjjtae,3665,TRUE,FALSE,NA,NA,,ru,http://pbs.twimg.com/profile_images/964499135419289601/fv5ksQ4O_normal.jpg
2786,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 18:45:42,FALSE,NA,982328509115715584,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>",rayisaqueen,3665,TRUE,FALSE,NA,NA,she/they | wiccan | writer,en,http://pbs.twimg.com/profile_images/980891203922051072/Eh_jT9Wd_normal.jpg
2787,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 18:45:40,FALSE,NA,982328504002871296,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Ethereal_Seoul,3665,TRUE,FALSE,NA,NA,HER' MAJESTY,en,http://pbs.twimg.com/profile_images/980455411055603712/p0ddBagN_normal.jpg
2788,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 18:45:33,FALSE,NA,982328471832743937,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",somewheremessy,3665,TRUE,FALSE,NA,NA,,en,http://pbs.twimg.com/profile_images/981940223901945856/VgnZgoqZ_normal.jpg
2789,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 18:45:00,FALSE,NA,982328336369180672,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Vcatchu_,3665,TRUE,FALSE,NA,NA,world,en,http://pbs.twimg.com/profile_images/984375677431369728/tXylWEb4_normal.jpg
2790,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 18:44:57,FALSE,NA,982328321957662721,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",syubcandy,3665,TRUE,FALSE,NA,NA,Suga’s smile ,en,http://pbs.twimg.com/profile_images/980334084084953088/XkM_d8Ry_normal.jpg
2791,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 18:44:56,FALSE,NA,982328316647493632,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",taerotxc,3665,TRUE,FALSE,NA,NA,Jimin's ,en,http://pbs.twimg.com/profile_images/982282764710961152/8HoKDrWh_normal.jpg
2792,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 18:44:34,FALSE,NA,982328227891822592,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",parkjiminivan,3665,TRUE,FALSE,NA,NA,California,en,http://pbs.twimg.com/profile_images/973056364816736256/OKVNlquV_normal.jpg
2793,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 18:44:15,FALSE,NA,982328147227152385,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Persayal,3665,TRUE,FALSE,NA,NA,,de,http://pbs.twimg.com/profile_images/3700464197/abe4c88f0de2ac2a125549a662d92025_normal.png
2794,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 18:44:05,FALSE,NA,982328104340414464,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KarenBTS05,3665,TRUE,FALSE,NA,NA,,es,http://pbs.twimg.com/profile_images/983434016656420864/8vswO7iK_normal.jpg
2795,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 18:43:51,FALSE,NA,982328047213817857,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ShookySuga717,3665,TRUE,FALSE,NA,NA,,en,http://pbs.twimg.com/profile_images/982318338880630784/X-mwZDHB_normal.jpg
2796,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 18:43:40,FALSE,NA,982327997624700929,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",chimchiminnie13,3665,TRUE,FALSE,NA,NA,,en,http://pbs.twimg.com/profile_images/981637388035411968/H_QsgOT2_normal.jpg
2797,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 18:43:30,FALSE,NA,982327956126101505,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",karesslovesbts,3665,TRUE,FALSE,NA,NA,"California, USA",en,http://pbs.twimg.com/profile_images/982287878695743489/XtywQUVP_normal.jpg
2798,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 18:43:24,FALSE,NA,982327932550033408,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",amiraaa_ashraf,3665,TRUE,FALSE,NA,NA,"Giza,Egypt",en,http://pbs.twimg.com/profile_images/983007222673428482/VvDfvQ6F_normal.jpg
2799,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 18:43:03,FALSE,NA,982327844918325248,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",naddyindaeyo,3665,TRUE,FALSE,NA,NA,"Sendai-shi Miyagino, Miyagi",en,http://pbs.twimg.com/profile_images/969957135537790976/vEkjIdu0_normal.jpg
2800,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 18:43:03,FALSE,NA,982327843626500096,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",btsaeshetic,3665,TRUE,FALSE,NA,NA,,en,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
2801,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 18:43:03,FALSE,NA,982327842796171264,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HobiMoneyMoney,3665,TRUE,FALSE,NA,NA,����,el,http://pbs.twimg.com/profile_images/981293801150009344/hgtYwwSp_normal.jpg
2802,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 18:43:00,FALSE,NA,982327832281051141,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jeonidc,3665,TRUE,FALSE,NA,NA,�������� ���������� ♥,en,http://pbs.twimg.com/profile_images/970707625619976194/NSH2pHQF_normal.jpg
2803,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 18:42:58,FALSE,NA,982327823183433728,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",alien_dreamerrr,3665,TRUE,FALSE,NA,NA,k.th's heart,en,http://pbs.twimg.com/profile_images/984507463180337152/SQguaXIx_normal.jpg
2804,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 18:42:44,FALSE,NA,982327763116867584,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",shesus_twt,3665,TRUE,FALSE,NA,NA,,en,http://pbs.twimg.com/profile_images/982060609846964225/890OrfIB_normal.jpg
2805,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 18:42:23,FALSE,NA,982327678387671040,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",starryjoonn,3665,TRUE,FALSE,NA,NA,,en,http://pbs.twimg.com/profile_images/983954346009214977/WH767MzX_normal.jpg
2806,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 18:41:58,FALSE,NA,982327572724936704,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Yoongi_ismysuga,3665,TRUE,FALSE,NA,NA,Where bts is i wanna be. :),en,http://pbs.twimg.com/profile_images/980987192578379776/fn2zX5wX_normal.jpg
2807,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 18:41:47,FALSE,NA,982327524423274496,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Yoongi_saved_me,3665,TRUE,FALSE,NA,NA,United States,en,http://pbs.twimg.com/profile_images/955536044643966976/WhEsdDGT_normal.jpg
2808,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 18:41:43,FALSE,NA,982327510670159872,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",flowersinjin,3665,TRUE,FALSE,NA,NA,soft bts love bot ,de,http://pbs.twimg.com/profile_images/984551875973472257/u5m1K5QU_normal.jpg
2809,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 18:41:40,FALSE,NA,982327495885279233,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",wonderjjk_,3665,TRUE,FALSE,NA,NA,BTSS,en,http://pbs.twimg.com/profile_images/981380060203704321/TBsZcbR-_normal.jpg
2810,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 18:41:32,FALSE,NA,982327461609443335,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",momondipity_,3665,TRUE,FALSE,NA,NA,still searching jiminie's jam.,it,http://pbs.twimg.com/profile_images/973283399996755969/HMgKDWpx_normal.jpg
2811,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 18:41:25,FALSE,NA,982327432786120704,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",chiminaff,3665,TRUE,FALSE,NA,NA,United Kingdom,en,http://pbs.twimg.com/profile_images/982535603328831488/SOK20An2_normal.jpg
